202,1123,102
203,1114,111
204,1110,115
205,1096,129
206,1083,142
207,1070,155
208,1060,165
209,1048,177
210,1034,191
211,1023,202
212,1017,208
213,1002,223
214,997,228
215,987,238
216,976,249
217,970,255
218,962,263
219,954,271
220,947,278
221,941,284
222,932,293
223,922,303
224,910,315
225,899,326
226,888,337
227,880,345
228,875,350
229,865,360
230,861,364
231,854,371
232,849,376
233,838,387
234,830,395
235,821,404
236,810,415
237,807,418
238,803,422
239,791,434
240,787,438
241,779,446
242,771,454
243,766,459
244,759,466
245,753,472
246,751,474
247,744,481
248,739,486
249,734,491
250,729,496
251,720,505
252,716,509
253,709,516
254,707,518
255,702,523
256,699,526
257,695,530
258,690,535
259,683,542
260,676,549
261,672,553
262,668,557
263,667,558
264,659,566
265,655,570
266,652,573
267,646,579
268,643,582
269,639,586
270,634,591
271,630,595
272,625,600
273,616,609
274,609,616
275,603,622
276,597,628
277,593,632
278,590,635
279,589,636
280,583,642
281,582,643
282,579,646
283,576,649
284,572,653
285,564,661
286,558,667
287,556,669
288,553,672
289,552,673
290,547,678
291,544,681
292,538,687
293,530,695
294,524,701
295,524,701
296,521,704
297,519,706
298,515,710
299,512,713
300,511,714
301,507,718
302,505,720
303,500,725
304,493,732
305,490,735
306,483,742
307,480,745
308,478,747
309,474,751
310,470,755
311,469,756
312,465,760
313,464,761
314,461,764
315,460,765
316,460,765
317,456,769
318,454,771
319,452,773
320,445,780
321,443,782
322,440,785
323,435,790
324,434,791
325,432,793
326,422,803
327,420,805
328,417,808
329,413,812
330,407,818
331,403,822
332,399,826
333,396,829
334,393,832
335,390,835
336,387,838
337,386,839
338,384,841
339,382,843
340,379,846
341,378,847
342,373,852
343,370,855
344,368,857
345,363,862
346,361,864
347,360,865
348,356,869
349,354,871
350,351,874
351,351,874
352,348,877
353,345,880
354,341,884
355,341,884
356,340,885
357,340,885
358,339,886
359,336,889
360,332,893
361,331,894
362,328,897
363,326,899
364,323,902
365,318,907
366,317,908
367,315,910
368,313,912
369,312,913
370,310,915
371,310,915
372,304,921
373,301,924
374,298,927
375,297,928
376,296,929
377,294,931
378,293,932
379,291,934
380,288,937
381,286,939
382,282,943
383,280,945
384,279,946
385,278,947
386,277,948
387,275,950
388,273,952
389,271,954
390,270,955
391,266,959
392,265,960
393,265,960
394,265,960
395,263,962
396,263,962
397,261,964
398,261,964
399,260,965
400,255,970
401,255,970
402,255,970
403,255,970
404,254,971
405,254,971
406,253,972
407,252,973
408,249,976
409,246,979
410,245,980
411,245,980
412,241,984
413,240,985
414,239,986
415,238,987
416,237,988
417,237,988
418,237,988
419,233,992
420,230,995
421,229,996
422,229,996
423,227,998
424,227,998
425,224,1001
426,224,1001
427,223,1002
428,221,1004
429,221,1004
430,219,1006
431,219,1006
432,218,1007
433,214,1011
434,214,1011
435,212,1013
436,211,1014
437,211,1014
438,211,1014
439,210,1015
440,208,1017
441,207,1018
442,206,1019
443,205,1020
444,204,1021
445,203,1022
446,203,1022
447,203,1022
448,202,1023
449,202,1023
450,201,1024
451,199,1026
452,198,1027
453,198,1027
454,197,1028
455,197,1028
456,195,1030
457,194,1031
458,191,1034
459,190,1035
460,189,1036
461,189,1036
462,188,1037
463,187,1038
464,186,1039
465,185,1040
466,184,1041
467,183,1042
468,182,1043
469,180,1045
470,179,1046
471,177,1048
472,176,1049
473,175,1050
474,175,1050
475,175,1050
476,174,1051
477,174,1051
478,173,1052
479,171,1054
480,171,1054
481,170,1055
482,169,1056
483,169,1056
484,168,1057
485,167,1058
486,166,1059
487,165,1060
488,163,1062
489,163,1062
490,162,1063
491,161,1064
492,160,1065
493,160,1065
494,159,1066
495,158,1067
496,157,1068
497,157,1068
498,157,1068
499,155,1070
500,154,1071
501,154,1071
502,154,1071
503,154,1071
504,152,1073
505,148,1077
506,147,1078
507,147,1078
508,147,1078
509,146,1079
510,144,1081
511,143,1082
512,142,1083
513,142,1083
514,141,1084
515,140,1085
516,139,1086
517,139,1086
518,139,1086
519,138,1087
520,135,1090
521,134,1091
522,134,1091
523,134,1091
524,134,1091
525,134,1091
526,133,1092
527,132,1093
528,132,1093
529,131,1094
530,131,1094
531,131,1094
532,131,1094
533,131,1094
534,128,1097
535,127,1098
536,127,1098
537,127,1098
538,1213,12
539,1201,24
540,1194,31
541,1182,43
542,1174,51
543,1165,60
544,1151,74
545,1133,92
546,1123,102
547,1117,108
548,1107,118
549,1099,126
550,1086,139
551,1077,148
552,1068,157
553,1057,168
554,1049,176
555,1039,186
556,1031,194
557,1026,199
558,1022,203
559,1016,209
560,1002,223
561,993,232
562,988,237
563,977,248
564,973,252
565,967,258
566,954,271
567,945,280
568,941,284
569,932,293
570,922,303
571,908,317
572,901,324
573,888,337
574,878,347
575,872,353
576,866,359
577,858,367
578,853,372
579,840,385
580,833,392
581,824,401
582,813,412
583,810,415
584,806,419
585,799,426
586,795,430
587,788,437
588,785,440
589,778,447
590,772,453
591,766,459
592,760,465
593,751,474
594,742,483
595,733,492
596,730,495
597,721,504
598,719,506
599,713,512
600,709,516
601,707,518
602,701,524
603,698,527
604,685,540
605,682,543
606,672,553
607,664,561
608,656,569
609,649,576
610,639,586
611,635,590
612,631,594
613,624,601
614,619,606
615,614,611
616,610,615
617,608,617
618,603,622
619,601,624
620,597,628
621,594,631
622,587,638
623,579,646
624,575,650
625,570,655
626,566,659
627,562,663
628,556,669
629,553,672
630,547,678
631,544,681
632,536,689
633,533,692
634,528,697
635,525,700
636,523,702
637,519,706
638,517,708
639,515,710
640,514,711
641,510,715
642,508,717
643,503,722
644,502,723
645,499,726
646,495,730
647,492,733
648,489,736
649,484,741
650,479,746
651,475,750
652,474,751
653,468,757
654,464,761
655,462,763
656,458,767
657,453,772
658,448,777
659,444,781
660,442,783
661,439,786
662,437,788
663,436,789
664,434,791
665,429,796
666,424,801
667,421,804
668,419,806
669,414,811
670,409,816
671,406,819
672,403,822
673,398,827
674,393,832
675,393,832
676,393,832
677,388,837
678,384,841
679,382,843
680,380,845
681,375,850
682,370,855
683,367,858
684,367,858
685,365,860
686,363,862
687,361,864
688,360,865
689,358,867
690,355,870
691,355,870
692,354,871
693,352,873
694,352,873
695,350,875
696,349,876
697,346,879
698,344,881
699,341,884
700,341,884
701,340,885
702,337,888
703,334,891
704,331,894
705,327,898
706,324,901
707,323,902
708,323,902
709,323,902
710,323,902
711,320,905
712,319,906
713,319,906
714,318,907
715,317,908
716,315,910
717,313,912
718,311,914
719,309,916
720,307,918
721,305,920
722,303,922
723,301,924
724,297,928
725,295,930
726,294,931
727,293,932
728,292,933
729,290,935
730,289,936
731,287,938
732,287,938
733,286,939
734,283,942
735,282,943
736,282,943
737,281,944
738,279,946
739,277,948
740,275,950
741,275,950
742,274,951
743,274,951
744,273,952
745,272,953
746,271,954
747,270,955
748,268,957
749,267,958
750,263,962
751,262,963
752,259,966
753,254,971
754,254,971
755,254,971
756,253,972
757,253,972
758,253,972
759,252,973
760,251,974
761,250,975
762,250,975
763,248,977
764,248,977
765,246,979
766,245,980
767,242,983
768,240,985
769,240,985
770,239,986
771,236,989
772,235,990
773,234,991
774,232,993
775,231,994
776,229,996
777,228,997
778,225,1000
779,224,1001
780,224,1001
781,223,1002
782,223,1002
783,223,1002
784,222,1003
785,222,1003
786,220,1005
787,218,1007
788,217,1008
789,216,1009
790,215,1010
791,215,1010
792,214,1011
793,214,1011
794,214,1011
795,213,1012
796,212,1013
797,210,1015
798,209,1016
799,209,1016
800,206,1019
801,205,1020
802,204,1021
803,204,1021
804,202,1023
805,201,1024
806,201,1024
807,200,1025
808,198,1027
809,198,1027
810,197,1028
811,195,1030
812,195,1030
813,194,1031
814,194,1031
815,194,1031
816,193,1032
817,192,1033
818,190,1035
819,188,1037
820,188,1037
821,186,1039
822,186,1039
823,184,1041
824,183,1042
825,182,1043
826,181,1044
827,179,1046
828,179,1046
829,179,1046
830,178,1047
831,178,1047
832,177,1048
833,175,1050
834,173,1052
835,173,1052
836,171,1054
837,171,1054
838,170,1055
839,170,1055
840,170,1055
841,170,1055
842,170,1055
843,169,1056
844,167,1058
845,166,1059
846,166,1059
847,165,1060
848,165,1060
849,165,1060
850,164,1061
851,164,1061
852,163,1062
853,163,1062
854,163,1062
855,163,1062
856,162,1063
857,161,1064
858,161,1064
859,160,1065
860,159,1066
861,157,1068
862,157,1068
863,157,1068
864,157,1068
865,155,1070
866,154,1071
867,154,1071
868,154,1071
869,154,1071
870,153,1072
871,153,1072
872,152,1073
873,151,1074
874,151,1074
875,149,1076
876,149,1076
877,148,1077
878,148,1077
879,146,1079
880,145,1080
881,142,1083
882,142,1083
883,142,1083
884,142,1083
885,142,1083
886,141,1084
887,141,1084
888,141,1084
889,141,1084
890,141,1084
891,141,1084
892,141,1084
893,141,1084
894,141,1084
895,141,1084
896,140,1085
897,140,1085
898,139,1086
899,138,1087
900,138,1087
901,138,1087
902,138,1087
903,138,1087
904,138,1087
905,137,1088
906,137,1088
907,137,1088
908,137,1088
909,137,1088
910,137,1088
911,137,1088
912,137,1088
913,137,1088
914,137,1088
915,1213,12
916,1204,21
917,1190,35
918,1174,51
919,1167,58
920,1157,68
921,1139,86
922,1130,95
923,1119,106
924,1106,119
925,1093,132
926,1080,145
927,1069,156
928,1056,169
929,1046,179
930,1039,186
931,1032,193
932,1018,207
933,1005,220
934,999,226
935,987,238
936,978,247
937,968,257
938,959,266
939,948,277
940,942,283
941,931,294
942,920,305
943,910,315
944,902,323
945,896,329
946,885,340
947,875,350
948,869,356
949,858,367
950,854,371
951,847,378
952,842,383
953,834,391
954,827,398
955,820,405
956,814,411
957,807,418
958,806,419
959,804,421
960,800,425
961,794,431
962,787,438
963,781,444
964,770,455
965,765,460
966,756,469
967,749,476
968,741,484
969,737,488
970,730,495
971,725,500
972,716,509
973,711,514
974,706,519
975,698,527
976,692,533
977,685,540
978,674,551
979,665,560
980,663,562
981,660,565
982,659,566
983,657,568
984,655,570
985,649,576
986,645,580
987,639,586
988,631,594
989,625,600
990,622,603
991,615,610
992,607,618
993,603,622
994,599,626
995,597,628
996,593,632
997,589,636
998,587,638
999,585,640
1000,580,645
1001,577,648
1002,574,651
1003,567,658
1004,563,662
1005,562,663
1006,559,666
1007,556,669
1008,552,673
1009,547,678
1010,538,687
1011,536,689
1012,536,689
1013,533,692
1014,530,695
1015,528,697
1016,522,703
1017,521,704
1018,519,706
1019,516,709
1020,514,711
1021,511,714
1022,504,721
1023,500,725
1024,498,727
1025,495,730
1026,492,733
1027,491,734
1028,489,736
1029,488,737
1030,483,742
1031,483,742
1032,480,745
1033,477,748
1034,474,751
1035,473,752
1036,471,754
1037,469,756
1038,468,757
1039,466,759
1040,465,760
1041,465,760
1042,463,762
1043,460,765
1044,457,768
1045,455,770
1046,452,773
1047,449,776
1048,446,779
1049,445,780
1050,442,783
1051,438,787
1052,435,790
1053,431,794
1054,430,795
1055,426,799
1056,422,803
1057,419,806
1058,417,808
1059,416,809
1060,414,811
1061,413,812
1062,408,817
1063,407,818
1064,403,822
1065,400,825
1066,398,827
1067,398,827
1068,396,829
1069,393,832
1070,391,834
1071,388,837
1072,388,837
1073,388,837
1074,387,838
1075,383,842
1076,379,846
1077,377,848
1078,376,849
1079,375,850
1080,369,856
1081,367,858
1082,364,861
1083,359,866
1084,358,867
1085,355,870
1086,353,872
1087,352,873
1088,351,874
1089,351,874
1090,348,877
1091,347,878
1092,347,878
1093,346,879
1094,343,882
1095,338,887
1096,335,890
1097,334,891
1098,331,894
1099,331,894
1100,329,896
1101,328,897
1102,327,898
1103,326,899
1104,323,902
1105,322,903
1106,319,906
1107,315,910
1108,314,911
1109,312,913
1110,311,914
1111,310,915
1112,309,916
1113,309,916
1114,307,918
1115,305,920
1116,302,923
1117,301,924
1118,298,927
1119,296,929
1120,295,930
1121,293,932
1122,293,932
1123,292,933
1124,292,933
1125,292,933
1126,291,934
1127,289,936
1128,289,936
1129,288,937
1130,288,937
1131,286,939
1132,285,940
1133,284,941
1134,282,943
1135,281,944
1136,279,946
1137,278,947
1138,275,950
1139,272,953
1140,272,953
1141,271,954
1142,270,955
1143,270,955
1144,270,955
1145,268,957
1146,267,958
1147,266,959
1148,265,960
1149,264,961
1150,263,962
1151,262,963
1152,262,963
1153,261,964
1154,260,965
1155,259,966
1156,258,967
1157,256,969
1158,255,970
1159,255,970
1160,255,970
1161,253,972
1162,251,974
1163,250,975
1164,250,975
1165,248,977
1166,248,977
1167,247,978
1168,246,979
1169,245,980
1170,244,981
1171,244,981
1172,244,981
1173,241,984
1174,241,984
1175,240,985
1176,239,986
1177,239,986
1178,238,987
1179,236,989
1180,236,989
1181,235,990
1182,235,990
1183,235,990
1184,235,990
1185,235,990
1186,234,991
1187,234,991
1188,233,992
1189,232,993
1190,231,994
1191,230,995
1192,230,995
1193,229,996
1194,229,996
1195,228,997
1196,228,997
1197,226,999
1198,226,999
1199,225,1000
1200,222,1003
1201,221,1004
1202,219,1006
1203,218,1007
1204,218,1007
1205,217,1008
1206,217,1008
1207,217,1008
1208,215,1010
1209,213,1012
1210,212,1013
1211,212,1013
1212,212,1013
1213,211,1014
1214,211,1014
1215,210,1015
1216,207,1018
1217,206,1019
1218,206,1019
1219,205,1020
1220,204,1021
1221,203,1022
1222,201,1024
1223,200,1025
1224,200,1025
1225,198,1027
1226,198,1027
1227,197,1028
1228,197,1028
1229,195,1030
1230,195,1030
1231,195,1030
1232,195,1030
1233,194,1031
1234,192,1033
1235,190,1035
1236,190,1035
1237,190,1035
1238,190,1035
1239,190,1035
1240,190,1035
1241,188,1037
1242,188,1037
1243,188,1037
1244,187,1038
1245,186,1039
1246,186,1039
1247,185,1040
1248,184,1041
1249,184,1041
1250,183,1042
1251,183,1042
1252,183,1042
1253,183,1042
1254,182,1043
1255,182,1043
1256,181,1044
1257,180,1045
1258,180,1045
1259,180,1045
1260,180,1045
1261,179,1046
1262,177,1048
1263,177,1048
1264,175,1050
1265,173,1052
1266,171,1054
1267,169,1056
1268,166,1059
1269,166,1059
1270,164,1061
1271,163,1062
1272,163,1062
1273,163,1062
1274,161,1064
1275,161,1064
1276,161,1064
1277,1090,135
1278,1066,159
1279,1054,171
1280,1042,183
1281,1034,191
1282,1021,204
1283,1013,212
1284,999,226
1285,995,230
1286,984,241
1287,976,249
1288,971,254
1289,961,264
1290,953,272
1291,946,279
1292,940,285
1293,932,293
1294,927,298
1295,920,305
1296,913,312
1297,905,320
1298,897,328
1299,893,332
1300,890,335
1301,888,337
1302,880,345
1303,876,349
1304,873,352
1305,867,358
1306,859,366
1307,856,369
1308,853,372
1309,851,374
1310,843,382
1311,838,387
1312,838,387
1313,826,399
1314,822,403
1315,814,411
1316,806,419
1317,803,422
1318,798,427
1319,795,430
1320,793,432
1321,788,437
1322,782,443
1323,779,446
1324,774,451
1325,767,458
1326,761,464
1327,758,467
1328,756,469
1329,750,475
1330,745,480
1331,742,483
1332,739,486
1333,735,490
1334,728,497
1335,726,499
1336,722,503
1337,720,505
1338,718,507
1339,712,513
1340,710,515
1341,705,520
1342,703,522
1343,701,524
1344,700,525
1345,698,527
1346,696,529
1347,693,532
1348,690,535
1349,688,537
1350,686,539
1351,684,541
1352,682,543
1353,677,548
1354,676,549
1355,676,549
1356,675,550
1357,671,554
1358,670,555
1359,667,558
1360,660,565
1361,657,568
1362,649,576
1363,643,582
1364,641,584
1365,641,584
1366,639,586
1367,638,587
1368,638,587
1369,635,590
1370,630,595
1371,626,599
1372,623,602
1373,618,607
1374,615,610
1375,610,615
1376,608,617
1377,607,618
1378,605,620
1379,605,620
1380,604,621
1381,601,624
1382,599,626
1383,595,630
1384,592,633
1385,588,637
1386,585,640
1387,582,643
1388,577,648
1389,572,653
1390,571,654
1391,569,656
1392,567,658
1393,566,659
1394,561,664
1395,559,666
1396,558,667
1397,558,667
1398,555,670
1399,553,672
1400,551,674
1401,548,677
1402,548,677
1403,546,679
1404,545,680
1405,544,681
1406,539,686
1407,537,688
1408,533,692
1409,531,694
1410,528,697
1411,527,698
1412,524,701
1413,522,703
1414,520,705
1415,518,707
1416,516,709
1417,516,709
1418,516,709
1419,516,709
1420,515,710
1421,514,711
1422,512,713
1423,508,717
1424,505,720
1425,504,721
1426,504,721
1427,502,723
1428,502,723
1429,500,725
1430,497,728
1431,492,733
1432,490,735
1433,488,737
1434,486,739
1435,482,743
1436,482,743
1437,481,744
1438,477,748
1439,477,748
1440,475,750
1441,475,750
1442,475,750
1443,475,750
1444,475,750
1445,472,753
1446,472,753
1447,472,753
1448,470,755
1449,469,756
1450,468,757
1451,466,759
1452,463,762
1453,462,763
1454,460,765
1455,455,770
1456,454,771
1457,451,774
1458,451,774
1459,450,775
1460,450,775
1461,449,776
1462,448,777
1463,445,780
1464,443,782
1465,442,783
1466,441,784
1467,440,785
1468,438,787
1469,437,788
1470,433,792
1471,433,792
1472,430,795
1473,428,797
1474,427,798
1475,427,798
1476,426,799
1477,426,799
1478,426,799
1479,425,800
1480,425,800
1481,424,801
1482,423,802
1483,422,803
1484,421,804
1485,420,805
1486,420,805
1487,420,805
1488,418,807
1489,418,807
1490,418,807
1491,417,808
1492,416,809
1493,415,810
1494,413,812
1495,411,814
1496,411,814
1497,409,816
1498,408,817
1499,408,817
1500,407,818
1501,407,818
1502,407,818
1503,404,821
1504,404,821
1505,403,822
1506,403,822
1507,403,822
1508,401,824
1509,399,826
1510,397,828
1511,396,829
1512,394,831
1513,394,831
1514,393,832
1515,392,833
1516,392,833
1517,391,834
1518,390,835
1519,389,836
1520,389,836
1521,389,836
1522,389,836
1523,389,836
1524,386,839
1525,386,839
1526,386,839
1527,385,840
1528,385,840
1529,384,841
1530,384,841
1531,382,843
1532,382,843
1533,380,845
1534,379,846
1535,379,846
1536,378,847
1537,377,848
1538,377,848
1539,376,849
1540,374,851
1541,373,852
1542,372,853
1543,371,854
1544,370,855
1545,369,856
1546,368,857
1547,366,859
1548,366,859
1549,366,859
1550,364,861
1551,363,862
1552,363,862
1553,363,862
1554,363,862
1555,362,863
1556,361,864
1557,360,865
1558,359,866
1559,358,867
1560,357,868
1561,357,868
1562,356,869
1563,356,869
1564,356,869
1565,355,870
1566,355,870
1567,354,871
1568,353,872
1569,352,873
1570,352,873
1571,351,874
1572,350,875
1573,350,875
1574,350,875
1575,350,875
1576,349,876
1577,349,876
1578,349,876
1579,348,877
1580,347,878
1581,346,879
1582,345,880
1583,344,881
1584,344,881
1585,343,882
1586,343,882
1587,342,883
1588,342,883
1589,342,883
1590,342,883
1591,342,883
1592,341,884
1593,341,884
1594,341,884
1595,341,884
1596,341,884
1597,341,884
1598,341,884
1599,338,887
1600,337,888
1601,337,888
1602,337,888
1603,336,889
1604,335,890
1605,334,891
1606,334,891
1607,334,891
1608,333,892
1609,332,893
1610,332,893
1611,331,894
1612,329,896
1613,328,897
1614,328,897
1615,328,897
1616,328,897
1617,327,898
1618,326,899
1619,326,899
1620,325,900
1621,325,900
1622,325,900
1623,325,900
1624,324,901
1625,324,901
1626,323,902
1627,323,902
1628,322,903
1629,322,903
1630,322,903
1631,322,903
1632,320,905
1633,320,905
1634,319,906
1635,319,906
1636,318,907
1637,317,908
1638,315,910
1639,315,910
1640,314,911
1641,314,911
1642,314,911
1643,314,911
1644,314,911
1645,314,911
1646,314,911
1647,314,911
1648,314,911
1649,314,911
1650,314,911
1651,314,911
1652,313,912
1653,313,912
1654,313,912
1655,313,912
1656,313,912
1657,311,914
1658,311,914
1659,311,914
1660,310,915
1661,310,915
1662,309,916
1663,308,917
1664,308,917
1665,308,917
1666,307,918
1667,304,921
1668,304,921
1669,304,921
1670,304,921
1671,304,921
1672,304,921
1673,304,921
1674,304,921
1675,303,922
1676,302,923
1677,301,924
1678,300,925
1679,300,925
1680,300,925
1681,300,925
1682,299,926
1683,297,928
1684,296,929
1685,296,929
1686,296,929
1687,294,931
1688,294,931
1689,294,931
1690,293,932
1691,293,932
1692,293,932
1693,293,932
1694,293,932
1695,293,932
1696,293,932
1697,293,932
1698,293,932
1699,293,932
1700,293,932
1701,290,935
1702,290,935
1703,290,935
1704,290,935
1705,289,936
1706,289,936
1707,287,938
1708,287,938
1709,285,940
1710,284,941
1711,284,941
1712,284,941
1713,284,941
1714,283,942
1715,283,942
1716,283,942
1717,283,942
1718,282,943
1719,282,943
1720,282,943
1721,282,943
1722,282,943
1723,281,944
1724,281,944
1725,281,944
1726,281,944
1727,281,944
1728,281,944
1729,281,944
1730,281,944
1731,281,944
1732,281,944
1733,280,945
1734,279,946
1735,278,947
1736,277,948
1737,276,949
1738,276,949
1739,276,949
1740,276,949
1741,276,949
1742,275,950
1743,275,950
1744,275,950
1745,275,950
1746,273,952
1747,272,953
1748,272,953
1749,272,953
1750,272,953
1751,271,954
1752,271,954
1753,270,955
1754,270,955
1755,269,956
1756,268,957
1757,267,958
1758,267,958
1759,267,958
1760,266,959
1761,266,959
1762,266,959
1763,266,959
1764,266,959
1765,266,959
1766,265,960
1767,265,960
1768,265,960
1769,265,960
1770,265,960
1771,264,961
1772,264,961
1773,263,962
1774,263,962
1775,262,963
1776,262,963
1777,261,964
1778,261,964
1779,261,964
1780,261,964
1781,261,964
1782,261,964
1783,261,964
1784,261,964
1785,261,964
1786,261,964
1787,260,965
1788,260,965
1789,260,965
1790,260,965
1791,257,968
1792,256,969
1793,256,969
1794,255,970
1795,254,971
1796,253,972
1797,252,973
1798,252,973
1799,251,974
1800,251,974
1801,250,975
1802,250,975
1803,250,975
1804,250,975
1805,250,975
1806,250,975
1807,250,975
1808,249,976
1809,249,976
1810,249,976
1811,249,976
1812,249,976
1813,249,976
1814,249,976
1815,249,976
1816,248,977
1817,248,977
1818,248,977
1819,248,977
1820,248,977
1821,247,978
1822,247,978
1823,246,979
1824,245,980
1825,245,980
1826,245,980
1827,244,981
1828,1151,74
1829,1126,99
1830,1105,120
1831,1090,135
1832,1068,157
1833,1052,173
1834,1034,191
1835,1022,203
1836,1005,220
1837,990,235
1838,980,245
1839,963,262
1840,951,274
1841,947,278
1842,942,283
1843,928,297
1844,912,313
1845,904,321
1846,897,328
1847,890,335
1848,881,344
1849,874,351
1850,868,357
1851,863,362
1852,858,367
1853,851,374
1854,839,386
1855,834,391
1856,825,400
1857,816,409
1858,804,421
1859,794,431
1860,783,442
1861,777,448
1862,773,452
1863,767,458
1864,765,460
1865,756,469
1866,751,474
1867,741,484
1868,736,489
1869,729,496
1870,721,504
1871,714,511
1872,708,517
1873,703,522
1874,698,527
1875,694,531
1876,690,535
1877,685,540
1878,680,545
1879,676,549
1880,671,554
1881,668,557
1882,663,562
1883,662,563
1884,655,570
1885,651,574
1886,648,577
1887,645,580
1888,639,586
1889,634,591
1890,628,597
1891,625,600
1892,620,605
1893,615,610
1894,609,616
1895,604,621
1896,601,624
1897,596,629
1898,594,631
1899,592,633
1900,590,635
1901,589,636
1902,585,640
1903,579,646
1904,574,651
1905,571,654
1906,570,655
1907,563,662
1908,562,663
1909,555,670
1910,549,676
1911,543,682
1912,540,685
1913,536,689
1914,534,691
1915,530,695
1916,526,699
1917,522,703
1918,520,705
1919,517,708
1920,509,716
1921,501,724
1922,499,726
1923,496,729
1924,490,735
1925,484,741
1926,481,744
1927,479,746
1928,477,748
1929,472,753
1930,471,754
1931,467,758
1932,464,761
1933,457,768
1934,456,769
1935,453,772
1936,449,776
1937,445,780
1938,443,782
1939,439,786
1940,438,787
1941,437,788
1942,436,789
1943,431,794
1944,431,794
1945,428,797
1946,426,799
1947,426,799
1948,424,801
1949,422,803
1950,421,804
1951,420,805
1952,418,807
1953,415,810
1954,410,815
1955,408,817
1956,407,818
1957,407,818
1958,404,821
1959,403,822
1960,400,825
1961,397,828
1962,395,830
1963,394,831
1964,391,834
1965,388,837
1966,386,839
1967,384,841
1968,384,841
1969,384,841
1970,382,843
1971,382,843
1972,382,843
1973,378,847
1974,377,848
1975,374,851
1976,372,853
1977,370,855
1978,366,859
1979,365,860
1980,363,862
1981,363,862
1982,360,865
1983,353,872
1984,351,874
1985,349,876
1986,347,878
1987,346,879
1988,344,881
1989,342,883
1990,339,886
1991,339,886
1992,335,890
1993,334,891
1994,332,893
1995,332,893
1996,328,897
1997,326,899
1998,323,902
1999,321,904
2000,321,904
2001,319,906
2002,317,908
2003,317,908
2004,315,910
2005,314,911
2006,313,912
2007,312,913
2008,309,916
2009,309,916
2010,308,917
2011,304,921
2012,303,922
2013,300,925
2014,300,925
2015,300,925
2016,298,927
2017,296,929
2018,294,931
2019,293,932
2020,292,933
2021,291,934
2022,290,935
2023,288,937
2024,286,939
2025,286,939
2026,282,943
2027,279,946
2028,277,948
2029,276,949
2030,276,949
2031,275,950
2032,273,952
2033,272,953
2034,269,956
2035,268,957
2036,268,957
2037,266,959
2038,265,960
2039,263,962
2040,263,962
2041,263,962
2042,261,964
2043,261,964
2044,259,966
2045,258,967
2046,257,968
2047,256,969
2048,255,970
2049,255,970
2050,255,970
2051,254,971
2052,252,973
2053,252,973
2054,249,976
2055,245,980
2056,245,980
2057,244,981
2058,242,983
2059,241,984
2060,240,985
2061,239,986
2062,236,989
2063,1179,46
2064,1160,65
2065,1150,75
2066,1139,86
2067,1128,97
2068,1113,112
2069,1107,118
2070,1092,133
2071,1075,150
2072,1063,162
2073,1056,169
2074,1046,179
2075,1036,189
2076,1023,202
2077,1005,220
2078,995,230
